#PARAMS

set I :=
1
2
3
4
5
6
7
8
9
10;

set T :=
1
2
3
4
5
6
7
8
9
10;

param: ki :=
1 658.0
2 277.0
3 531.0
4 499.0
5 796.0
6 450.0
7 610.0
8 1599.0
9 962.0
10 814.0;

param: efficiency :=
0.678;

param: b_min :=
50;

param: b_max :=
1 250
2 100
3 300
4 300
5 250
6 250
7 100
8 200
9 150
10 200;

param: f_intro :=
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0;

param: f_intro2 :=
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0;

param: c_open :=
1 15713.4
2 9573.6
3 33651.2
4 5100.0
5 5102.4
6 34487.6
7 14939.4
8 5112.0
9 94510.8
10 5112.0;

param: c_mon :=
1 4480.8
2 4480.8
3 4471.2
4 4476.0
5 4480.8
6 4483.2
7 4488.0
8 4500.0
9 4480.8
10 4500.0;

param: c_mon2 :=
1 2420.4
2 2420.4
3 2415.6
4 2418.0
5 2420.4
6 2421.6
7 2424.0
8 2430.0
9 2420.4
10 2430;

param: budget :=
15000;

param: r :=
1 0.2915
2 -0.0085
3 0.2934
4 -0.0548
5 0.6456
6 0.6501
7 0.6867
8 0.363
9 0.6614
10 -0.4539;

