#PARAMS

set I :=
1
2
3
4
5
6
7
8
9
10;

set T :=
1
2
3
4
5
6
7
8
9
10;

param: ki :=
1 920.0
2 388.0
3 742.0
4 697.0
5 1113.0
6 629.0
7 853.0
8 2235.0
9 1344.0
10 1138.0;

param: efficiency :=
0.179;

param: b_min :=
50;

param: b_max :=
1 200
2 100
3 300
4 200
5 100
6 250
7 300
8 300
9 200
10 150;

param: f_intro :=
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0;

param: f_intro2 :=
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0;

param: c_open :=
1 15713.4
2 9573.6
3 33651.2
4 5100.0
5 5102.4
6 34487.6
7 14939.4
8 5112.0
9 94510.8
10 5112.0;

param: c_mon :=
1 4480.8
2 4480.8
3 4471.2
4 4476.0
5 4480.8
6 4483.2
7 4488.0
8 4500.0
9 4480.8
10 4500.0;

param: c_mon2 :=
1 2420.4
2 2420.4
3 2415.6
4 2418.0
5 2420.4
6 2421.6
7 2424.0
8 2430.0
9 2420.4
10 2430;

param: budget :=
15000;

param: r :=
1 0.533
2 0.7075
3 -0.4906
4 0.634
5 0.0155
6 -0.4238
7 0.7204
8 0.3308
9 0.5796
10 0.5778;

